id,name
CZ0425567175,Horní Jiřetín
CZ0425567191,Klíny
CZ0425567221,Korozluky
CZ0425567256,Litvínov
CZ0426567761,Ohníč
CZ0425567264,Lom
CZ0425567272,Louka u Litvínova
CZ0425567299,Malé Březno
CZ0426567850,Újezdeček
CZ0631569488,Slavíkov
CZ0531571270,Čankovice
CZ0426567531,Hostomice
CZ0426567558,Hrob
CZ0426567779,Osek
CZ0426567787,Proboštov
CZ0424566357,Liběšice
CZ0321566365,Poděvousy
CZ0715569445,Vikýřovice
CZ0711569453,Velké Kunětice
CZ0631569461,Skryje
CZ0631569470,Skuhrov
CZ0723569496,Podolí
CZ0806569500,Horní Lhota
CZ0631569518,Sobíňov
CZ0801569526,Milotice nad Opavou
CZ0631569534,Stříbrné Hory
CZ0801569551,Nové Heřminovy
CZ0631569569,Světlá nad Sázavou
CZ0521569976,Dohalice
CZ0801569577,Oborná
CZ0631569585,Šlapanov
CZ0631569593,Štoky
CZ0521570010,Hněvčeves
CZ0521570028,Holohlavy
CZ0805570036,Větřkovice
CZ0521570044,Hořiněves
CZ0521570729,Radostov
CZ0521570745,Roudnice
CZ0207570761,Ujkovice
CZ0207570770,Loukov
CZ0207570788,Bradlec
CZ0521570796,Sendražice
CZ0521570800,Skalice
CZ020A571211,Klínec
CZ0531571229,Bořice
CZ0531571253,Ctětín
CZ020A571261,Kytín
CZ0801569607,Býkov-Láryšov
CZ0631569615,Tis
CZ0802569631,Sviadnov
CZ0631569658,Úsobí
CZ0804569666,Hladké Životice
CZ0631569674,Vepříkov
CZ0631569704,Věžnice
CZ0521570052,Hrádek
CZ0207570826,Kosmonosy
CZ0521570834,Skřivany
CZ0521570851,Sloupno
CZ0521570869,Smidary
CZ0521570877,Smiřice
CZ0207570893,Obrubce
CZ0521570907,Sovětice
CZ0521570915,Stará Voda
CZ0207570923,Přepeře
CZ0203571512,Kutrovice
CZ0631569712,Vilémov
CZ0631569721,Vilémovice
CZ0631569739,Vlkanov
CZ0714570079,Týn nad Bečvou
CZ0521570087,Humburky
CZ0804569747,Vrchy
CZ0804569755,Trnávka
CZ0714570061,Špičky
CZ0715570095,Vyšehoří
CZ0207570940,Dolní Stakory
CZ0521570958,Stračov
CZ0521570966,Střezetice
CZ0207570974,Kolomuty
CZ0207570991,Ctiměřice
CZ0203571423,Zichovec
CZ0423565881,Vražkov
CZ0423565903,Vrbičany
CZ0423565911,Vrutice
CZ0203571431,Vrbičany
CZ0531571440,Holetín
CZ0531571458,Honbice
CZ0531571466,Horka
CZ0531571474,Horní Bradlo
CZ0631568597,Dolní Krupá
CZ0631568601,Dolní Město
CZ0631568619,Druhanov
CZ0631568635,Golčův Jeníkov
CZ020C565407,Smilovice
CZ020C565423,Bdín
CZ0423565431,Polepy
CZ020C565440,Kalivody
CZ0423565458,Prackovice nad Labem
CZ020C565466,Milý
CZ0426567515,Duchcov
CZ0426567477,Bystřany
CZ0426567485,Bžany
CZ0426567507,Dubí
CZ0426567523,Háj u Duchcova
CZ0324566101,Štichov
CZ0715570117,Šléglov
CZ0521570133,Jeníkovice
CZ0715570141,Drozdov
CZ0427567957,Habrovany
CZ0427567973,Homole u Panny
CZ0427568007,Chabařovice
CZ0423565598,Siřejovice
CZ0423565601,Slatina
CZ0424566284,Koštice
CZ0321566292,Mnichov
CZ0424566306,Krásný Dvůr
CZ0521571008,Syrovátka
CZ0521571016,Šaplava
CZ0805568198,Staré Těchanovice
CZ0427568201,Řehlovice
CZ0805568210,Hať
CZ0207565733,Hrušov
CZ0423565741,Travčice
CZ0203532479,Kmetiněves
CZ0521569941,Divec
CZ0631569399,Rozsochatec
CZ0423565938,Žabovřesky nad Ohří
CZ0423565946,Žalhostice
CZ0423565954,Židovice
CZ0423565962,Žitenice
CZ0634590690,Hvězdoňovice
CZ0806568449,Zbyslavice
CZ020A571288,Zahořany
CZ0531571296,České Lhotice
CZ0531571300,Dědová
CZ020A571318,Roblín
CZ020A571326,Lichoceves
CZ0804568431,Bordovice
CZ0631568465,Borek
CZ0631568651,Habry
CZ0207565750,Bílá Hlína
CZ0423565768,Třebenice
CZ0207570753,Prodašice
CZ0324566080,Čečovice
CZ0425567051,Bělušice
CZ0425567078,Brandov
CZ0325567086,Příšov
CZ0712569798,Horní Loděnice
CZ0521570150,Káranice
CZ0521570176,Kosice
CZ0521570184,Kosičky
CZ0521570192,Králíky
CZ0631568660,Havlíčkova Borová
CZ0631568678,Herálec
CZ0804568686,Mošnov
CZ0423565776,Třebívlice
CZ0207565784,Charvatce
CZ0423565792,Třebušín
CZ0423565806,Úpohlavy
CZ0321566136,Brnířov
CZ0321566144,Kanice
CZ0424566152,Domoušice
CZ0321566161,Úboč
CZ0424566187,Holedeč
CZ0321566209,Otov
CZ0521570214,Kunčice
CZ0521570222,Lejšovka
CZ0521570231,Lhota pod Libčany
CZ0521570249,Libčany
CZ0521570257,Libníkovice
CZ0426567876,Žalany
CZ0426567884,Žim
CZ0427568015,Chlumec
CZ0427568023,Chuderov
CZ0427568058,Libouchec
CZ0427568104,Malečov
CZ0804568546,Kunín
CZ0521570494,Nové Město
CZ0423565814,Úštěk
CZ0207565822,Mohelnice nad Jizerou
CZ0423565831,Vědomice
CZ0207571148,Rokytovec
CZ0209565989,Hlavenec
CZ0424566004,Blatno
CZ0424566012,Blažim
CZ0424566021,Blšany
CZ0427567931,Dolní Zálezly
CZ0802568163,Žermanice
CZ0805568228,Darkovice
CZ0805568236,Děhylov
CZ0805568244,Vřesina
CZ0805568261,Budišovice
CZ0423565857,Velké Žernoseky
CZ0426567698,Měrunice
CZ0426567710,Modlany
CZ0424566233,Chlumčany
CZ0321566276,Hora Svatého Václava
CZ0805568180,Kružberk
CZ0531571873,Morašice
CZ0533572519,Biskupice
CZ0531571725,Libkov
CZ0804568473,Závišice
CZ0804568481,Bernartice nad Odrou
CZ0631568490,Čachotín
CZ0631568520,Číhošť
CZ0631568538,Dlouhá Ves
CZ0804568554,Rybí
CZ0423565865,Vchynice
CZ0424566608,Podbořanský Rohozec
CZ0424566616,Podbořany
CZ0424566624,Postoloprty
CZ0325566632,Černíkovice
CZ0805568376,Rohov
CZ0712568392,Doloplazy
CZ0804568406,Slatina
CZ0423565300,Mnetěš
CZ0423565318,Mšené-lázně
CZ0423565873,Vlastislav
CZ0322566055,Vřeskovice
CZ0424566063,Břvany
CZ0324566071,Všekary
CZ0324566098,Černovice
CZ0723570371,Ústí
CZ0523573973,Česká Čermná
CZ020A571334,Okoř
CZ020A571351,Úholičky
CZ0531571377,Hamry
CZ0631569321,Přibyslav
CZ0531571237,Bousov
CZ0805569895,Dobroslavice
CZ0805569909,Chvalíkovice
CZ0521569917,Černilov
CZ0521569925,Černožice
CZ0521569933,Čistěves
CZ0521569968,Dobřenice
CZ0521569984,Dolní Přím
CZ0521570001,Hlušice
CZ0521570672,Předměřice nad Labem
CZ0711569330,Ostružná
CZ0631569348,Příseka
CZ0711569356,Česká Ves
CZ0715569372,Krchleby
CZ0631569402,Rušinov
CZ0631569411,Rybníček
CZ0521570478,Nepolisy
CZ0521570508,Nový Bydžov
CZ0521570516,Ohnišťany
CZ0521571130,Zachrašťany
CZ0643583634,Podolí
CZ0521570532,Osice
CZ0521570541,Osičky
CZ0521570575,Písek
CZ0521570648,Prasek
CZ0521570656,Praskačka
CZ0523573906,Borová
CZ0521570681,Převýšov
CZ0521570711,Radíkovice
CZ0521570567,Petrovice
CZ0712569844,Lužice
CZ0521569879,Blešno
CZ0521569887,Boharyně
CZ0521570362,Lužec nad Cidlinou
CZ0521570419,Mokrovousy
CZ0521570443,Neděliště
CZ0207571156,Nemyslovice
CZ0531571164,Chrudim
CZ0531571181,Běstvina
CZ020A571199,Bratřínov
CZ0531571202,Bojanov
CZ0531571831,Miřetice
CZ0531571482,Hošťalovice
CZ0531571491,Hrochův Týnec
CZ0531571504,Hroubovice
CZ0531571385,Heřmanův Městec
CZ0531571393,Hlinsko
CZ0201571415,Xaverov
CZ0203571521,Neprobylice
CZ0531571539,Chrast
CZ0531571547,Chroustovice
CZ0531571563,Jenišovice
CZ0631569429,Sázavka
CZ0715569437,Bratrušov
CZ0532574198,Spojil
CZ0514574201,Horka u Staré Paky
CZ0533574325,Gruna
CZ0523573388,Litoboř
CZ0532574813,Bukovina nad Labem
CZ0523574554,Velichovky
CZ0523574562,Velká Jesenice
CZ0523574571,Velké Petrovice
CZ0523574589,Velký Třebešov
CZ0523574287,Nový Hrádek
CZ0523574295,Nový Ples
CZ0533574309,Bezděčí u Trnávky
CZ0523574317,Otovice
CZ0532574864,Čepí
CZ0532574899,Dašice
CZ0532574902,Dolany
CZ0522573361,Soběraz
CZ0522573370,Radim
CZ0514573418,Martinice v Krkonoších
CZ0534573426,Anenská Studánka
CZ0724573434,Lhota
CZ0522573442,Samšina
CZ0522573451,Sběř
CZ0523573922,Broumov
CZ0523573931,Brzice
CZ0523573957,Černčice
CZ0523573965,Červený Kostelec
CZ0523574341,Police nad Metují
CZ0523574350,Provodov-Šonov
CZ0532574821,Bukovina u Přelouče
CZ0532574830,Bukovka
CZ0532574848,Býšť
CZ0522573469,Slatiny
CZ0523574422,Slatina nad Úpou
CZ0523574643,Vysokov
CZ0522573477,Sobčice
CZ0634573485,Lesůňky
CZ0522573493,Sobotka
CZ0522573507,Stará Paka
CZ0522573523,Staré Smrkovice
CZ0523573981,Česká Metuje
CZ0523573990,Česká Skalice
CZ0531574007,Kněžice
CZ0523574015,Dolany
CZ0523574023,Dolní Radechová
CZ0523574368,Přibyslav
CZ0523574376,Rasošky
CZ0534574392,Sázava
CZ0644584461,Horní Bojanovice
CZ0644584479,Horní Věstonice
CZ0525574597,Vilantice
CZ0523574601,Vlkov
CZ0523574627,Vršovka
CZ0523574651,Zábrodí
CZ0523574660,Zaloňov
CZ0523574686,Žďár nad Metují
CZ0207571946,Branžež
CZ0531571962,Orel
CZ0207571971,Kováň
CZ0531572004,Perálec
CZ0643582735,Zhoř
CZ0641582743,Žďár
CZ0641582751,Žďárná
CZ0641582760,Žernovník
CZ0641582778,Žerůtky
CZ0644584622,Lanžhot
CZ0644584631,Lednice
CZ0644584649,Mikulov
CZ0531571571,Kameničky
CZ0531571580,Kladno
CZ0203571601,Libovice
CZ0531572241,Skuteč
CZ0533572250,Březinky
CZ0531572276,Sobětuchy
CZ0533572284,Hartinkov
CZ0642582786,Brno
CZ0643582794,Babice nad Svitavou
CZ0643583227,Kovalovice
CZ0643583235,Kratochvilka
CZ0643583243,Kupařovice
CZ0643583596,Ostopovice
CZ0643583600,Ostrovačice
CZ0643583651,Popovice
CZ0531571857,Mladoňovice
CZ0207571881,Strážiště
CZ0531571890,Nabočany
CZ0531571903,Načešice
CZ0522572128,Vrbice
CZ0531572152,Raná
CZ0531572161,Ronov nad Doubravou
CZ0531572462,Včelákov
CZ0531572471,Vejvanovice
CZ0531572497,Vítanov
CZ0531572501,Vojtěchov
CZ0531572527,Vortová
CZ0531572535,Vrbatův Kostelec
CZ0643582808,Babice u Rosic
CZ0643582824,Bílovice nad Svitavou
CZ0643582832,Biskoupky
CZ0643583111,Chudčice
CZ0643583154,Javůrek
CZ0643583171,Jinačovice
CZ0522572187,Slavhostice
CZ0531572217,Řestoky
CZ0531572225,Seč
CZ0533572357,Desná
CZ0204571717,Kšely
CZ0531571733,Liboměřice
CZ0531571750,Lozice
CZ0531571776,Luže
CZ0643582841,Blažovice
CZ0643582859,Blučina
CZ0643582883,Bratčice
CZ0643584045,Újezd u Brna
CZ0643584053,Újezd u Rosic
CZ0643584061,Unkovice
CZ0644584347,Bořetice
CZ0533572365,Horní Újezd
CZ0531571628,Kostelec u Heřmanova Městce
CZ0204571636,Němčice
CZ0209571644,Štíhlice
CZ0641581917,Letovice
CZ0641581925,Lhota Rapotina
CZ0641581941,Lhota u Olešnice
CZ0643581976,Lomnice
CZ0643582891,Březina
CZ0643582921,Česká
CZ0643582948,Deblín
CZ0643582956,Dolní Kounice
CZ0643582964,Domašov
CZ0643582972,Drásov
CZ0643583014,Heroltice
CZ0643583189,Jiříkovice
CZ0643583197,Kanice
CZ0531571652,Krásné
CZ0531571661,Krouna
CZ0531571911,Nasavrky
CZ0641582191,Pamětice
CZ0641582204,Petrov
CZ0641582212,Petrovice
CZ0641582221,Prostřední Poříčí
CZ0641582247,Ráječko
CZ0643583022,Hlína
CZ0643583031,Holasice
CZ0643583057,Hostěnice
CZ0643583502,Nová Ves
CZ0643583529,Odrovice
CZ0641582417,Sulíkov
CZ0643583065,Hradčany
CZ0534571920,Nové Hrady
CZ0207571938,Ptýrov
CZ0641582395,Sudice
CZ0641582409,Suchý
CZ0641582433,Svinošice
CZ0641582441,Svitávka
CZ0643582450,Synalov
CZ0641582468,Šebetov
CZ0644584321,Boleradice
CZ0644584339,Borkovany
CZ0643583081,Hrušovany u Brna
CZ0644584363,Brumovice
CZ0643583201,Ketkovice
CZ0531572381,Tisovec
CZ0531572390,Trhová Kamenice
CZ0531572403,Trojovice
CZ0643584002,Tišnov
CZ0422563137,Kovářská
CZ0322541851,Klenová
CZ0641582581,Valchov
CZ0641582590,Vanovice
CZ0643583090,Hvozdec
CZ0643583456,Nebovidy
CZ0643583464,Nelepeč-Žernůvka
CZ0643583472,Němčičky
CZ0643583537,Ochoz u Brna
CZ0643583545,Omice
CZ0643583553,Opatovice
CZ0643583561,Ořechov
CZ0531572411,Třemošnice
CZ0531572420,Tuněchody
CZ0533572438,Nová Ves u Jarošova
CZ0531572446,Úhřetice
CZ0522573353,Bukvice
CZ0641582603,Vavřinec
CZ0641582611,Vážany
CZ0641582646,Velké Opatovice
CZ0641582654,Vilémovice
CZ0643583481,Neslovice
CZ0643583499,Nesvačilka
CZ0643583979,Telnice
CZ0643583995,Těšany
CZ0643584011,Trboušany
CZ0643584037,Tvarožná
CZ0204571687,Klášterní Skalice
CZ0534571695,Leština
CZ0531571709,Leštinka
CZ0531504955,Dvakačovice
CZ0534572209,Řepníky
CZ0207571865,Mukařov
CZ0641582671,Voděrady
CZ0641582701,Vysočany
CZ0641582727,Zbraslavec
CZ0523574538,Teplice nad Metují
CZ0523574546,Kramolna
CZ0532574856,Čeperka
CZ0522573183,Zelenecká Lhota
CZ0521573191,Sadová
CZ0522573256,Šárovcova Lhota
CZ0522573264,Osek
CZ0522573272,Ostroměř
CZ0522573281,Ostružno
CZ0522573299,Pecka
CZ0522573302,Svatojanský Újezd
CZ0522573311,Podhorní Újezd a Vojice
CZ0522573329,Podhradí
CZ0522573337,Dřevěnice
CZ0522573159,Lužany
CZ0522573167,Markvartice
CZ0522573728,Veliš
CZ0522573205,Mladějov
CZ0522573213,Mlázovice
CZ0522573221,Rohoznice
CZ0531573787,Klešice
CZ0522573825,Železnice
CZ0522573833,Žeretice
CZ0522573841,Židovice
CZ0522573850,Žlunice
CZ0523573868,Náchod
CZ0531573876,Zderaz
CZ0523573884,Bezděkov nad Metují
CZ0522573736,Vidochov
CZ0522573752,Vitiněves
CZ0522573761,Volanice
CZ0521573779,Máslojedy
CZ0523574210,Machov
CZ0523574228,Martínkovice
CZ0523574244,Mezilesí
CZ0523574261,Nahořany
CZ0533578151,Jaroměřice
CZ0322578177,Kovčín
CZ0514577367,Olešnice
CZ0316530034,Stožice
CZ0525548821,Borovnička
CZ0533578363,Makov
CZ0533578371,Malíkov
CZ0533578380,Městečko Trnávka
CZ0533578291,Květná
CZ0524576603,Orlické Záhoří
CZ0524576611,Osečnice
CZ0524576620,Pěčín
CZ0524576701,Rokytnice v Orlických horách
CZ0524576727,Rybná nad Zdobnicí
CZ0524576735,Říčky v Orlických horách
CZ0514577243,Kruh
CZ0514577294,Libštát
CZ0514577308,Lomnice nad Popelkou
CZ0514577316,Mírová pod Kozákovem
CZ0533577961,Dětřichov
CZ0411578002,Velký Luh
CZ0533578053,Horky
CZ0533577928,Bystré
CZ0533578096,Chornice
CZ0631573558,Boňkov
CZ0524576786,Slatina nad Zdobnicí
CZ0533578398,Mikuleč
CZ0533578401,Mladějov na Moravě
CZ0524576743,Sedloňov
CZ0514577324,Modřišice
CZ0514577341,Nová Ves nad Popelkou
CZ0533577936,Cerekvice nad Loučnou
CZ0533577944,Čistá
CZ0411577979,Poustka
CZ0533578304,Lavičné
CZ0322578312,Zborovy
CZ0322578321,Újezd u Plánice
CZ0533578339,Linhartice
CZ0533578347,Litomyšl
CZ0533578355,Lubná
CZ0524576751,Semechnice
CZ0514577375,Levínská Olešnice
CZ0514577391,Peřimov
CZ0533577987,Dlouhá Loučka
CZ0533577995,Dolní Újezd
CZ0412578011,Chodov
CZ0412578029,Vysoká Pec
CZ0533578037,Hartmanice
CZ0322578061,Ostřetice
CZ0322578070,Lomec
CZ0533578207,Kamenec u Poličky
CZ0533578215,Kamenná Horka
CZ0322578223,Nehodiv
CZ0521573531,Puchlovice
CZ0522573540,Střevač
CZ0631573566,Bělá
CZ0631573574,Chřenovice
CZ0524576778,Skuhrov nad Bělou
CZ0524576794,Sněžné
CZ0524576808,Solnice
CZ0524576816,Synkov-Slemeno
CZ0532575062,Choteč
CZ0532575810,Tetov
CZ0631573604,Služátky
CZ0522573612,Třebnouševes
CZ0521573621,Hvozdnice
CZ0523574112,Chvalkovice
CZ0201530719,Studený
CZ0321553751,Chrastavice
CZ0514577405,Poniklá
CZ0514577413,Přepeře
CZ0514577421,Příkrý
CZ0514577430,Radostná pod Kozákovem
CZ0522572756,Tetín
CZ0532575381,Mokošín
CZ0532575399,Moravany
CZ0532575429,Opatovice nad Labem
CZ0532575437,Ostřešany
CZ0533572721,Opatovec
CZ0533572730,Chmelík
CZ0522572772,Bystřice
CZ0532572799,Časy
CZ0523574171,Křinice
CZ0523574180,Lhota pod Hořičkami
CZ0523574490,Suchý Důl
CZ0532574953,Dříteč
CZ0532575119,Jaroslav
CZ0532575127,Jedousov
CZ0532575623,Semín
CZ0532575640,Sezemice
CZ0532575658,Slepotice
CZ0532572802,Malé Výkleky
CZ0522572811,Češov
CZ0522572829,Dětenice
CZ0522572837,Dobrá Voda u Hořic
CZ0532572861,Křičeň
CZ0532572870,Němčice
CZ0532572888,Újezd u Sezemic
CZ0523574031,Hejtmánkovice
CZ0523574040,Heřmanice
CZ0523574066,Horní Radechová
CZ0523574082,Hronov
CZ0531574104,Ostrov
CZ0532575135,Jeníkovice
CZ0532575143,Jezbořice
CZ0532575151,Kasalice
CZ0532575178,Kladruby nad Labem
CZ0532575194,Kojice
CZ0532575232,Kostěnice
CZ0207571814,Zdětín
CZ0531571822,Míčov-Sušice
CZ0207572012,Kovanec
CZ0207572021,Vrátno
CZ0523574236,Mezilečí
CZ0316537063,Bratronice
CZ0522572918,Holovousy
CZ0802568791,Soběšovice
CZ0524576107,Bílý Újezd
CZ0522573141,Lukavec u Hořic
CZ0522573647,Tuř
CZ0522573655,Úbislavice
CZ0532575500,Přelouč
CZ0532575526,Přepychy
CZ0532575534,Ráby
CZ0531572039,Podhořany u Ronova
CZ0531572063,Pokřikov
CZ0531572080,Proseč
CZ0531572101,Předhradí
CZ0531572110,Přestavlky
CZ0522572926,Hořice
CZ0532572934,Stéblová
CZ0523574121,Jaroměř
CZ0523574139,Jasenná
CZ0523574147,Jestřebí
CZ0523574155,Jetřichov
CZ0532575771,Svinčany
CZ0532574988,Holice
CZ0531572314,Střemošice
CZ0531572322,Studnice
CZ0531572331,Svídnice
CZ0531572551,Vysočina
CZ0533572560,Banín
CZ0531572578,Zaječice
CZ0532572942,Plch
CZ0532572951,Podůlšany
CZ0522572969,Chomutice
CZ0523574708,Žernov
CZ0532574724,Barchov
CZ0532574783,Borek
CZ0532574791,Brloh
CZ0532574805,Břehy
CZ0532575011,Horní Ředice
CZ0532575046,Hrobice
CZ0532575259,Labské Chrčice
CZ0532575305,Libišany
CZ0532575372,Mikulovice
CZ0533572586,Bělá nad Svitavou
CZ0533572594,Kukle
CZ0533572608,Nová Sídla
CZ0533572616,Tržek
CZ0532572977,Dubany
CZ0522573001,Jičíněves
CZ0532573019,Holotín
CZ0522573663,Údrnice
CZ0522573671,Úhlejov
CZ0522573680,Újezd pod Troskami
CZ0522573698,Úlibice
CZ0522573701,Valdice
CZ0523574163,Hynčice
CZ0534575542,Radhošť
CZ0532575551,Rohovládova Bělá
CZ0532575569,Rohoznice
CZ0532575577,Rokytno
CZ0532575607,Řečany nad Labem
CZ0531572641,Žumberk
CZ0522572659,Jičín
CZ0522572675,Běchary
CZ0534574449,Kosořín
CZ0523574457,Slavoňov
CZ0523574465,Stárkov
CZ0523574481,Studnice
CZ0532574911,Dolní Roveň
CZ0532574929,Dolní Ředice
CZ0805510131,Skřipov
CZ0522573108,Libáň
CZ0532575780,Svojšice
CZ0631568503,Česká Bělá
CZ0313562807,Halámky
CZ0209564788,Prusice
CZ0315537543,Pěčnov
CZ0514577456,Rokytnice nad Jizerou
CZ0533572691,Hradec nad Svitavou
CZ0522572705,Boháňka
CZ0533572713,Javorník
CZ0522573043,Kněžnice
CZ0522573051,Konecchlumí
CZ0522573060,Kopidlno
CZ0532573078,Neratov
CZ0522573086,Lískovice
CZ0802507547,Milíkov
CZ0313507717,Peč
CZ0522573094,Lázně Bělohrad
CZ0522573116,Libošovice
CZ0522573124,Libuň
CZ0631573582,Víska
CZ0533578428,Morašice
CZ0322578436,Slatina
CZ0533578444,Moravská Třebová
CZ0533578452,Nedvězí
CZ0524576468,Lično
CZ0524576476,Lípa nad Orlicí
CZ0524576492,Lukavice
CZ0524576506,Lupenice
CZ0524576522,Mokré
CZ0524576557,Očelice
CZ0524576565,Ohnišov
CZ0524576590,Opočno
CZ0524576662,Pohoří
CZ0524576671,Potštejn
CZ0524576689,Přepychy
CZ0514577227,Klokočí
CZ0512563561,Držkov
CZ0524576395,Kounov
CZ0524576409,Králova Lhota
CZ0524576425,Kvasiny
CZ0521576433,Ledce
CZ0524576441,Lhoty u Potštejna
CZ0514576999,Benešov u Semil
CZ0514577014,Bradlecká Lhota
CZ0514577031,Bukovina u Čisté
CZ0514577049,Bystrá nad Jizerou
CZ0514577057,Čistá u Horek
CZ0532572985,Třebosice
CZ0512577081,Harrachov
CZ0514577111,Holenice
CZ0514577120,Horní Branná
CZ0514577154,Chuchelna
CZ0514577162,Jablonec nad Jizerou
CZ0514577171,Jesenný
CZ0514577197,Jilemnice
CZ0514577201,Kacanovy
CZ0533577871,Březina
CZ0533577898,Březiny
CZ0424530590,Libočany
CZ0514576972,Bělá
CZ0514576981,Benecko
CZ0514577707,Záhoří
CZ0514577723,Žernov
CZ0533577731,Svitavy
CZ0533577812,Bohuňov
CZ0533577821,Bohuňovice
CZ0533577839,Borová
CZ0533577863,Brněnec
CZ0533578185,Jedlová
CZ0533578193,Jevíčko
CZ0514577677,Všeň
CZ0514577685,Vyskeř
CZ0514577693,Vysoké nad Jizerou
CZ0534580708,Svatý Jiří
CZ0534580716,Orlické Podhůří
CZ0534580724,Orličky
CZ0534580741,Oucmanice
CZ0534580767,Petrovice
CZ0534580775,Písečná
CZ0534580783,Plchovice
CZ0534580805,Podlesí
CZ0534580848,Rudoltice
CZ0534580961,Sopotnice
CZ0534580970,Sruby
CZ0534580988,Strážná
CZ0641581739,Knínice
CZ0641581755,Kořenec
CZ0534581194,Zádolí
CZ0534580465,Koldín
CZ0534581003,Sudislav nad Orlicí
CZ0534581038,Šedivec
CZ0534581046,Tatenice
CZ0534581054,Těchonín
CZ0534581062,Tisová
CZ0534581089,Újezd u Chocně
CZ0534581101,Velká Skrovnice
CZ0534581119,Verměřovice
CZ0641581569,Habrůvka
CZ0643581577,Hluboké Dvory
CZ0534579891,Ústí nad Orlicí
CZ0534579947,Brandýs nad Orlicí
CZ0534580481,Králíky
CZ0534580490,Krasíkov
CZ0534580503,Kunvald
CZ0534581143,Voděrady
CZ0534581151,Vraclav
CZ0534581178,Výprachtice
CZ0631569364,Radostín
CZ0641581356,Borotín
CZ0641581372,Boskovice
CZ0641581381,Brťov-Jeneč
CZ0322578461,Mezihoří
CZ0533578479,Oldřiš
CZ0533578487,Opatov
CZ0533578711,Rychnov na Moravě
CZ0533578720,Sádek
CZ0533578738,Sebranice
CZ0533578754,Sklené
CZ0533578894,Trstěnice
CZ0533578908,Třebařov
CZ0525579025,Trutnov
CZ0322578517,Domoraz
CZ0322578525,Frymburk
CZ0322578533,Nezamyslice
CZ0713589845,Otaslavice
CZ0713589853,Otinoves
CZ0713589870,Pěnčín
CZ0533578762,Slatina
CZ0325578771,Kočín
CZ0533578789,Staré Město
CZ0533578801,Stašov
CZ0721589047,Střížovice
CZ0412506621,Čichalov
CZ0209538485,Mirošovice
CZ0533578916,Újezdec
CZ0321554383,Újezd
CZ0713589365,Čehovice
CZ0713589381,Čechy pod Kosířem
CZ0713589390,Čelčice
CZ0713589403,Čelechovice na Hané
CZ0713589888,Pivín
CZ0713589918,Prostějovičky
CZ0713589926,Protivanov
CZ0713589934,Přemyslovice
CZ0325578924,Velečín
CZ0533578932,Vendolí
CZ0533578941,Vidlatá Seč
CZ0533578959,Víska u Jevíčka
CZ0533578851,Široký Důl
CZ0641581721,Kněževes
CZ0721589055,Sulimov
CZ0721589080,Troubky-Zdislavice
CZ0721589098,Třebětice
CZ0713589799,Obědkovice
CZ0713589802,Ohrozim
CZ0713589811,Ochoz
CZ0634590282,Bačice
CZ0634590312,Biskupice-Pulkov
CZ0634590321,Blatnice
CZ0326579033,Kornatice
CZ0525579041,Batňovice
CZ0525579050,Bernartice
CZ0721589128,Věžky
CZ0721589136,Vítonice
CZ0713590142,Vícov
CZ0713590177,Vranovice-Kelčice
CZ0713590185,Vrbátky
CZ0713590223,Zdětín
CZ0713590240,Želeč
CZ0534580902,Seč
CZ0533578649,Pustá Rybná
CZ0721588431,Dřínov
CZ0324578568,Čmelíny
CZ0533578576,Polička
CZ0533578584,Pomezí
CZ0324578592,Třebčice
CZ0634590746,Jakubov u Moravských Budějovic
CZ0713589527,Hradčany-Kobeřice
CZ0721589152,Zahnašovice
CZ0721589161,Záříčí
CZ0721589187,Zborovice
CZ0634590711,Chlum
CZ0634590754,Jaroměřice nad Rokytnou
CZ0634590762,Jasenice
CZ0713589519,Horní Štěpánov
CZ0713589535,Hrdibořice
CZ0713589543,Hrubčice
CZ0713589560,Hvozd
CZ0325578827,Zahrádka
CZ0533578967,Vítějeves
CZ0533578975,Vranová Lhota
CZ0721589195,Zdounky
CZ0721589217,Zlobice
CZ0713589420,Dětkovice
CZ0713589438,Dobrochov
CZ0534580732,Ostrov
CZ0634590266,Třebíč
CZ0634590274,Babice
CZ0325578983,Tatiná
CZ0533578991,Vysoká
CZ0525579076,Bílé Poličany
CZ0326579084,Mešno
CZ0525579106,Čermná
CZ0525579114,Černý Důl
CZ0721589225,Žalkovice
CZ0721589233,Žeranovice
CZ0713589250,Prostějov
CZ0713589268,Bedihošť
CZ0713589829,Olšany u Prostějova
CZ0713589837,Ondratice
CZ0713590193,Vrchoslavice
CZ0634590614,Hluboké
CZ0634590622,Hodov
CZ0324578614,Tojice
CZ0533578622,Příluka
CZ0533578631,Pustá Kamenice
CZ0325578665,Dražeň
CZ0533578673,Rohozná
CZ0721588458,Holešov
CZ0713589284,Biskupice
CZ0713589292,Bohuslavice
CZ0713590207,Vřesovice
CZ0713589942,Ptení
CZ0713589951,Raková u Konice
CZ0713589969,Rakůvka
CZ0721588482,Hoštice
CZ0721588661,Lechotice
CZ0721588695,Litenčice
CZ0713589306,Bousín
CZ0713589314,Brodek u Konice
CZ0632587320,Kalhov
CZ0634591068,Litovany
CZ0634591092,Loukovice
CZ0634591114,Markvartice
CZ0634591122,Mastník
CZ0634590941,Kralice nad Oslavou
CZ0634590959,Kramolín
CZ0634590967,Krhov
CZ0634590991,Lesní Jakubov
CZ0721588709,Loukov
CZ0721588717,Lubná
